Event_name,Location,Depth,Magnitude
C200704031527A,-7.29 155.38,33.2,5.2
C200704031725A,-8.73 157.45,10.0,5.2
C200704031940A,-7.07 155.24,34.6,5.4
C200704032023A,-4.43 102.95,75.6,5.4
C200704032026A,-20.63 168.99,12.0,5.6
C200704032134A,-8.71 157.46,20.1,5.1
C200704032217A,-6.74 154.89,10.0,5.2
C200704040018A,23.34 143.76,26.2,4.9
C200704040039A,-7.14 156.05,10.0,5.9
C200704040609A,-6.79 154.96,10.0,4.9
C200704040634A,-7.78 156.49,31.2,6.0
C200704040935A,-6.82 154.99,10.0,5.1
C200704040946A,-6.76 154.84,10.0,5.2
C200704041100A,-20.71 168.83,10.0,5.8
C200704041102A,-20.69 169.06,10.0,5.8
C200704041853A,30.91 141.65,32.2,5.1
C200704041958A,-17.23 66.79,10.0,5.2
C200704042140A,30.93 141.67,9.0,5.4
C200704042245A,44.42 148.77,35.0,5.1
C200704042304A,44.17 149.12,35.0,5.2
C200704050246A,-17.33 -176.87,35.0,4.2
C200704050325A,-17.00 -176.94,30.5,5.1
C200704050356A,37.31 -24.62,14.0,6.1
C200704051006A,-6.88 154.87,49.2,5.0
C200704051322A,56.05 114.54,10.0,5.0
C200704052127A,1.51 -84.67,10.0,4.6
C200704060554A,-55.37 -123.64,10.0,5.6
C200704060912A,-8.37 157.04,9.2,5.5
C200704061408A,-16.81 -71.26,40.9,5.3
C200704061521A,37.23 -24.65,10.0,4.8
C200704061848A,-6.95 155.77,44.0,5.9
C200704061940A,-7.90 155.77,23.6,5.0
C200704070121A,30.85 141.85,35.0,5.2
C200704070441A,-27.98 -176.73,38.6,5.2
C200704070520A,-39.79 46.18,10.0,4.9
C200704070709A,37.31 -24.49,8.0,5.9
C200704070951A,2.92 95.70,30.0,5.6
C200704072346A,-41.75 -89.75,10.0,0.0
C200704080010A,37.05 -24.30,10.0,4.4
C200704080321A,49.28 155.46,10.0,5.3
C200704081151A,-17.49 -72.62,45.6,4.9
C200704081252A,22.80 145.66,40.1,4.9
C200704081328A,-17.42 -72.74,29.8,5.1
C200704081447A,37.16 -24.52,10.0,5.2
C200704081825A,36.98 -24.31,10.0,4.9
C200704082038A,37.19 -24.51,10.0,5.2
C200704082311A,14.45 53.81,10.0,4.9
C200704090058A,-6.83 155.82,10.0,5.5
B200704090224A,-20.07 -178.08,593.0,5.0
C200704090832A,37.11 -24.51,10.0,5.0
C200704091018A,48.30 154.70,36.0,5.8
C200704091623A,35.69 89.42,40.4,4.6
C200704092048A,-1.32 89.42,10.0,4.8
C200704100035A,-11.49 -14.25,10.0,4.5
C200704100317A,38.55 21.64,2.7,4.7
C200704100715A,38.53 21.54,6.3,5.0
C200704101041A,38.55 21.64,0.1,4.9
C200704101356A,12.99 92.53,30.0,5.5
C200704101645A,11.26 -86.30,135.7,5.1
C200704102200A,38.01 30.92,5.8,4.6
C200704111030A,46.45 153.55,10.0,5.3
C200704111241A,-14.79 -173.46,56.5,5.3
C200704111626A,-21.31 169.16,35.0,5.2
C200704120259A,-18.66 -69.37,106.3,5.2
C200704120806A,-15.36 -173.54,64.1,4.9
C200704120926A,-26.74 -177.83,146.5,4.6
C200704121059A,-21.51 169.15,10.0,5.0
C200704121513A,-14.58 167.30,164.6,5.1
C200704121824A,-61.83 160.96,10.0,5.3
C200704121911A,-61.62 160.46,10.0,4.6
C200704130128A,46.81 152.84,53.3,4.7
C200704130150A,-16.08 -178.88,35.0,5.2
C200704130542A,17.30 -100.20,34.0,5.9
C200704130843A,17.14 -100.31,33.9,5.5
C200704130914A,-1.13 126.96,12.1,5.5
C200704131442A,18.18 -102.74,10.0,5.0
C200704131648A,-4.91 68.55,10.0,4.7
C200704131811A,33.59 140.81,59.6,5.3
C200704131824A,-35.05 -108.84,10.0,5.7
C200704132156A,52.40 -168.21,39.4,5.2
C200704140302A,7.83 126.99,51.9,5.1
C200704141000A,-36.40 -97.90,10.0,4.8
C200704141550A,35.60 142.01,47.3,4.7
C200704141722A,45.29 98.29,24.2,4.9
C200704141800A,-3.60 145.05,60.4,4.7
C200704141825A,-3.52 145.12,25.3,4.9
C200704141859A,-6.92 155.74,74.7,5.0
C200704142117A,29.28 129.15,42.2,4.8
C200704142317A,-3.67 144.81,35.0,4.9
C200704150319A,34.81 136.24,15.7,5.4
C200704150412A,47.00 153.43,34.9,5.6
C200704151042A,1.22 126.30,10.0,5.2
C200704151359A,39.28 72.77,9.1,5.2
C200704151425A,3.13 126.96,43.2,5.0
C200704151705A,-36.75 -97.75,10.0,0.0
C200704152220A,39.26 74.77,16.5,4.8
C200704160055A,27.46 141.51,52.1,5.0
C200704160124A,-63.34 169.92,10.0,5.2
C200704160729A,-41.75 84.75,10.0,0.0
C200704160904A,27.45 129.26,30.4,5.0
C200704161320A,-58.01 147.96,10.0,5.7
C200704161800A,-16.46 -173.23,10.0,4.8
B200704170316A,-31.84 179.76,423.5,5.2
C200704170620A,-4.47 152.23,136.7,5.2
C200704180108A,-24.08 -66.63,172.2,5.2
C200704181507A,42.66 141.86,119.7,5.4
C200704190320A,-20.97 169.92,66.0,4.9
C200704190326A,-17.06 -174.45,155.0,5.0
C200704191002A,17.25 -101.30,23.8,5.3
C200704191632A,-28.33 -67.65,133.0,4.9
C200704200026A,25.72 125.09,10.0,5.6
C200704200031A,25.73 125.15,10.0,5.6
C200704200145A,25.71 125.11,9.0,5.9
C200704200223A,25.62 125.04,11.1,5.7
C200704200300A,25.70 125.31,10.0,4.9
C200704200328A,25.66 125.32,10.0,5.0
C200704200523A,25.68 125.24,10.0,5.1
C200704201321A,-0.14 124.42,20.9,5.3
C200704201514A,-34.02 -178.84,7.8,5.5
C200704201720A,52.65 -176.10,177.1,4.9
C200704201937A,27.47 128.38,42.4,5.9
C200704210032A,21.14 122.13,10.0,5.3
C200704210712A,-3.55 151.27,407.4,5.8
C200704211720A,-13.84 166.84,40.7,5.5
C200704211753A,-45.24 -72.65,36.7,6.1
C200704220605A,-31.53 -71.86,29.9,4.9
C200704221028A,25.64 125.10,10.0,5.0
C200704221157A,-3.74 -81.23,38.2,4.9
C200704221341A,-6.42 146.28,118.0,4.7
C200704230945A,-20.63 169.22,89.5,4.9
C200704231045A,-20.55 169.40,31.5,4.8
C200704240014A,28.96 -43.10,10.0,4.7
C200704240556A,29.00 -43.16,10.0,4.9
C200704240725A,28.92 -43.19,10.0,4.9
C200704240736A,28.88 -43.10,10.0,4.9
C200704240853A,5.63 -75.89,52.6,5.2
C200704241214A,-7.79 155.67,10.0,5.5
C200704241258A,28.99 -43.23,10.0,4.5
C200704241607A,28.99 -43.21,10.0,5.3
C200704241821A,-16.48 67.33,10.0,4.8
C200704242247A,28.95 -43.10,10.0,4.7
C200704250211A,47.16 -27.46,10.0,5.0
C200704250322A,-15.61 167.73,131.0,5.1
C200704250419A,28.19 56.22,15.9,5.1
C200704251152A,7.40 126.44,27.1,5.6
C200704251234A,28.86 -43.00,10.0,4.8
C200704251334A,-14.28 166.86,55.0,5.7
C200704260002A,33.90 133.45,49.7,4.8
C200704260147A,-42.16 84.35,10.0,4.7
C200704260523A,15.53 96.15,31.6,4.8
C200704260939A,-18.09 172.93,22.9,5.3
C200704261001A,-18.04 172.88,10.0,5.2
C200704261204A,12.49 123.45,76.2,4.9
C200704261213A,-28.16 -70.78,45.4,5.5
C200704261223A,46.68 152.43,10.0,5.0
C200704261637A,42.44 143.56,56.1,5.3
C200704270802A,5.36 94.64,38.0,6.3
C200704271349A,-6.97 155.94,46.4,5.8
C200704272252A,-15.97 173.42,10.0,4.9
C200704280520A,69.64 -144.82,10.0,4.6
C200704280912A,-11.98 166.58,96.5,4.8
C200704281324A,23.30 143.27,47.4,5.2
C200704281356A,16.94 -99.82,10.1,4.9
C200704281402A,-60.79 -20.21,10.0,5.6
C200704281914A,1.76 99.27,23.9,4.9
C200704282012A,48.10 154.98,45.2,5.1
C200704290049A,43.44 -126.92,6.3,4.7
C200704290344A,-8.31 157.17,26.4,5.4
C200704291241A,52.01 -179.97,117.0,6.2
C200704300026A,-14.77 167.30,161.9,5.1
C200704301344A,-6.92 155.65,66.1,4.9
C200704301538A,-54.00 6.08,10.0,5.1
B200704301741A,-15.20 -177.74,386.9,4.8
C200704302231A,12.60 142.64,113.1,5.0
C200705010015A,-7.12 155.13,10.0,5.6
C200705010145A,-7.17 155.11,10.0,5.5
C200705010352A,-21.33 -68.41,120.5,5.4
C200705011944A,5.51 94.62,52.9,5.0
C200705021122A,-8.88 157.81,10.0,5.1
C200705021141A,-8.84 157.81,10.0,5.1
C200705030630A,-14.91 -177.42,63.2,4.5
C200705031127A,1.54 126.36,10.0,5.3
C200705031356A,-34.12 -178.95,10.0,5.5
C200705031725A,-27.55 -178.07,216.7,5.2
C200705032052A,3.59 127.51,41.9,5.1
C200705032202A,52.61 -34.54,10.0,4.6
C200705041021A,17.20 -96.84,70.5,5.0
C200705041206A,-1.41 -14.91,10.0,5.5
C200705041737A,-56.46 -27.32,148.5,5.1
C200705041801A,-60.87 -20.12,10.0,4.6
C200705041929A,-2.33 99.87,30.0,4.8
C200705050527A,-58.35 -22.90,35.0,4.9
C200705050615A,50.77 -130.05,10.0,4.7
C200705050851A,34.25 81.97,9.0,5.8
C200705051738A,34.67 89.98,48.6,4.4
C200705051906A,-7.35 128.40,119.0,5.6
C200705052055A,51.42 -177.78,53.5,4.8
C200705060103A,-3.66 123.18,30.0,4.8
C200705060447A,6.70 -72.95,159.7,5.4
C200705060607A,45.52 -27.71,10.0,4.7
C200705061744A,-7.67 -13.56,10.0,4.8
C200705061827A,17.31 120.20,55.0,5.4
C200705062111A,-19.40 -179.35,676.4,6.0
C200705062201A,-19.41 -179.32,688.0,5.5
B200705070024A,-19.25 -179.36,682.2,5.4
C200705070029A,30.01 130.18,51.8,5.1
C200705070304A,9.51 125.76,133.8,5.1
C200705070414A,-62.51 -158.65,10.0,4.8
C200705070558A,23.16 94.48,93.7,4.6
C200705070739A,-54.84 -130.77,10.0,5.2
C200705071115A,-44.85 -80.45,10.0,5.4
C200705071159A,31.35 97.79,12.1,5.6
C200705072032A,-21.21 -178.62,550.0,5.2
C200705080531A,-21.12 -173.71,40.5,5.2
C200705090542A,1.50 127.83,66.9,5.0
C200705090750A,40.38 -125.02,0.2,5.3
B200705090901A,6.64 123.91,572.8,5.2
C200705091040A,-18.06 168.23,45.7,4.9
C200705092223A,-7.15 130.47,72.3,5.0
C200705101115A,-6.88 155.41,10.0,5.3
C200705101837A,-5.61 133.84,30.8,5.3
C200705101921A,21.88 143.09,10.0,4.9
C200705102154A,47.08 153.44,29.3,5.1
C200705110042A,19.03 145.60,160.2,5.3
C200705110554A,21.76 143.01,49.7,5.1
C200705111323A,-8.58 157.60,10.0,5.0
C200705112137A,46.38 153.22,10.0,5.2
C200705112300A,8.79 126.68,56.2,5.2
C200705120234A,20.16 145.35,97.6,4.9
C200705120438A,-7.49 156.13,10.0,5.0
C200705121016A,-49.75 -116.75,10.0,0.0
C200705121131A,-5.46 146.11,43.6,5.7
C200705121258A,-3.46 127.25,58.8,5.5
C200705130323A,-41.40 -89.07,10.0,5.1
B200705130336A,-21.68 -179.21,604.4,5.0
C200705131126A,-19.51 -179.33,668.6,5.3
C200705140707A,1.24 126.16,10.0,5.1
C200705140931A,1.25 97.25,30.0,5.4
C200705141137A,31.99 140.81,64.1,4.9
C200705150114A,-55.48 -127.99,10.0,5.2
C200705150543A,-54.41 5.67,10.0,5.1
C200705151122A,47.83 154.55,10.0,5.3
C200705151558A,20.54 122.03,9.6,4.8
C200705160856A,20.50 100.75,23.8,5.7
C200705161648A,-45.02 -80.72,8.5,4.7
C200705162358A,-6.96 155.87,35.0,5.9
C200705170220A,53.42 -169.58,133.6,4.8
C200705170259A,-2.74 136.74,23.3,5.4
C200705170319A,-27.88 -176.68,46.7,4.6
C200705170918A,-28.03 -176.72,54.2,4.7
C200705171929A,-30.66 -178.20,40.7,5.5
C200705180045A,-19.37 -173.13,53.7,5.2
C200705180646A,-8.62 154.41,10.0,5.4
C200705180851A,3.57 -102.27,10.0,4.5
C200705180949A,-15.31 -173.63,41.3,5.2
C200705181051A,52.85 160.39,38.4,4.7
C200705181132A,-2.46 68.46,10.0,4.7
C200705181557A,4.11 96.03,30.0,5.0
C200705181559A,41.60 141.99,58.3,5.5
C200705182311A,-7.32 151.91,35.0,5.5
C200705191038A,-56.90 -24.96,10.0,5.5
C200705191626A,-28.76 -68.70,111.9,4.9
C200705201215A,-29.59 -71.12,46.2,5.4
C200705201418A,27.33 88.24,42.8,5.0
C200705201450A,23.63 -108.83,10.0,4.6
B200705202219A,37.94 135.39,354.0,5.0
C200705210525A,-9.29 159.11,8.9,5.1
C200705211639A,35.12 27.81,10.0,4.7
C200705220341A,2.01 96.75,30.0,4.8
C200705220610A,21.85 143.12,45.4,4.8
C200705221957A,37.21 -24.67,10.0,4.5
C200705230441A,52.35 -31.81,10.0,5.4
C200705230816A,21.88 143.12,21.5,5.4
C200705231909A,21.89 -96.36,10.0,5.4
C200705232019A,2.63 95.55,39.9,5.1
C200705232200A,-7.92 156.63,10.0,4.9
C200705240106A,-9.55 118.80,37.9,5.5
C200705240107A,-9.23 157.43,10.0,5.2
C200705241239A,62.27 171.68,10.0,5.2
C200705242013A,27.34 141.32,61.2,5.3
C200705250632A,-6.61 130.21,131.9,5.1
C200705251444A,21.73 143.02,91.8,4.7
B200705251726A,-17.89 -178.73,562.6,5.2
C200705251747A,-24.22 -67.03,180.5,5.5
C200705260229A,-17.70 -172.92,32.5,5.2
C200705260244A,-35.93 -103.10,10.0,5.1
C200705260607A,-9.37 117.78,57.9,4.9
C200705260611A,-8.60 149.69,113.9,5.1
C200705261913A,0.51 67.17,10.0,4.7
C200705270259A,-35.75 -17.25,10.0,0.0
C200705270626A,-35.19 78.64,10.0,4.6
C200705271812A,-20.07 -174.52,7.3,5.8
C200705280743A,-26.09 70.90,10.0,4.8
C200705280915A,21.84 143.05,66.5,5.2
C200705280931A,21.70 143.05,20.0,4.9
C200705281626A,-42.04 85.03,10.0,4.6
C200705290103A,-4.59 151.84,132.5,5.9
C200705290548A,-13.83 166.62,66.4,5.3
C200705290936A,-1.07 127.34,24.0,6.0
C200705291200A,-1.07 127.46,10.0,5.2
C200705291550A,-18.37 -173.88,1.5,5.1
C200705291815A,-35.84 -102.74,10.0,4.5
C200705291834A,53.57 -163.64,22.6,5.0
C200705292012A,-0.01 122.80,175.9,5.2
C200705301935A,-59.97 -26.46,35.0,5.2
C200705302022A,52.14 157.29,116.0,6.4
C200705311011A,18.66 -104.14,11.2,4.7
C200705312318A,8.31 93.86,35.0,5.4
C200706010731A,-2.94 -102.54,10.0,4.8
C200706011151A,54.91 162.41,23.5,4.9
C200706011523A,-33.83 -178.90,10.0,5.0
C200706011922A,-3.45 148.67,10.0,4.9
C200706020855A,21.90 143.05,32.5,4.9
C200706021233A,-6.07 147.45,78.5,4.9
C200706021406A,30.78 -41.73,10.0,4.8
C200706022134A,23.03 101.05,5.0,5.7
C200706030249A,23.03 101.16,10.0,4.7
C200706031009A,13.88 122.69,30.4,5.0
C200706031117A,-55.36 -29.53,10.0,4.9
C200706040306A,-55.99 -27.70,170.8,5.2
C200706041940A,12.06 143.81,32.3,5.0
C200706041955A,-6.20 152.27,36.5,4.9
C200706042041A,12.05 143.81,16.7,5.0
C200706042109A,-7.24 155.74,10.0,5.2
B200706050433A,-23.79 -179.81,489.7,4.7
C200706050933A,-14.84 166.79,22.0,5.5
C200706051150A,38.54 21.65,0.0,4.8
C200706051527A,-60.18 -26.73,10.0,5.5
C200706061109A,42.61 75.42,10.0,5.1
C200706061128A,-6.72 130.91,86.6,5.8
C200706061442A,33.32 131.41,18.8,4.8
C200706062356A,12.03 142.19,56.7,5.1
C200706070040A,-3.32 146.76,4.7,5.8
C200706080248A,18.13 147.11,83.8,5.1
C200706080844A,-14.11 67.16,10.0,4.9
C200706080952A,-34.97 -111.36,10.0,4.9
C200706081332A,13.84 -90.77,47.8,5.5
C200706081508A,13.64 -90.80,38.9,5.1
C200706081743A,-6.22 151.54,10.0,5.1
C200706082201A,9.43 -40.53,10.0,4.8
C200706090131A,24.84 -45.88,10.0,4.6
C200706091252A,-21.21 168.81,69.9,4.9
C200706091459A,2.67 96.15,43.4,5.1
C200706091833A,3.36 -82.87,10.0,4.5
C200706101845A,37.17 136.51,10.0,4.7
C200706110019A,-3.17 -79.01,72.0,5.1
C200706110357A,-2.17 -77.18,152.6,4.5
C200706111713A,-35.69 -16.14,10.0,5.0
C200706112012A,-19.91 66.33,10.0,4.7
C200706112038A,-19.91 66.22,10.0,4.5
B200706112230A,-20.91 -177.90,509.2,5.0
C200706120055B,43.71 148.88,35.0,5.2
C200706120100A,44.25 149.10,35.5,5.0
C200706121507A,-41.31 -90.69,10.0,4.6
C200706121717A,-41.11 -91.16,10.0,4.7
C200706122103A,-60.96 160.79,10.0,5.0
C200706122318A,-16.23 -174.38,95.8,4.9
C200706130308A,-61.50 154.50,10.0,0.0
C200706131727A,3.49 127.94,103.0,5.3
C200706131929A,13.55 -90.62,23.0,5.9
C200706140529A,-16.45 -174.63,10.0,4.7
C200706140658A,-56.35 -27.28,149.0,5.3
C200706141041A,-23.03 -68.92,105.4,5.3
C200706141337A,-36.21 -100.15,10.0,5.4
C200706141449A,10.38 125.31,10.0,5.4
C200706141741A,-5.65 151.56,41.0,5.8
C200706141818A,-56.80 -140.77,10.0,4.8
C200706142257A,-46.36 96.18,10.0,5.2
C200706150348A,-58.60 -26.24,146.8,5.4
C200706151514A,-57.98 -139.80,10.0,4.8
C200706151729A,-46.38 96.00,10.0,5.1
C200706151849A,1.72 30.83,24.0,5.6
C200706160032A,-12.06 166.23,35.0,4.9
C200706160118A,1.15 126.41,47.2,5.8
C200706160424A,-7.26 155.51,10.0,5.4
C200706160741A,8.30 126.71,40.7,4.8
C200706161445A,-6.53 130.02,107.4,4.9
C200706162152A,-3.08 138.73,10.0,5.9
C200706180618A,-3.57 150.95,25.7,5.7
C200706180628A,-14.86 166.83,23.8,5.6
C200706181429A,34.44 50.83,5.0,5.3
C200706181456A,-27.03 -176.44,6.6,4.8
C200706182351A,-12.47 41.83,10.0,5.1
C200706190703A,14.28 146.67,41.0,5.1
C200706192036A,-14.83 -174.50,9.6,5.1
C200706200358A,-10.28 161.34,82.3,5.0
C200706201400A,35.19 141.13,39.4,5.2
C200706201812A,35.21 141.34,5.6,4.9
C200706201904A,7.14 -72.18,23.3,5.2
C200706210408A,20.98 121.48,64.7,5.1
C200706210439A,46.48 153.32,10.0,5.2
C200706210954A,-31.75 -71.16,45.0,5.2
C200706211240A,-18.12 168.23,45.4,4.9
C200706220451A,37.30 68.90,31.1,5.2
C200706220503A,12.82 -88.83,60.9,4.8
C200706221732A,-11.60 166.31,69.7,5.3
C200706222220A,42.54 142.18,125.4,4.9
C200706230031A,-22.83 171.71,35.0,4.9
C200706230131A,-22.97 171.65,35.0,5.0
C200706230817A,21.47 99.78,22.0,5.4
C200706230827A,21.55 99.91,12.2,5.2
C200706231024A,-10.91 166.16,91.0,5.2
C200706231154A,-12.18 46.48,10.0,5.2
C200706231914A,-17.34 -176.90,10.0,4.8
C200706231920A,-17.03 -177.02,10.0,5.0
C200706231935A,-16.93 -177.07,10.0,4.8
C200706232102A,-16.81 -177.12,10.0,5.0
C200706232152A,-16.92 -177.07,10.0,5.1
C200706240025A,-55.65 -2.63,10.0,5.7
C200706241015A,-17.09 -177.16,10.0,5.1
C200706241347A,5.42 94.58,30.0,5.1
C200706250232A,41.12 -124.82,3.4,5.1
C200706250528A,6.82 123.83,59.5,5.2
C200706251318A,51.70 -173.51,45.2,5.1
C200706251333A,-7.89 119.75,223.6,5.4
C200706260801A,-17.94 -176.57,20.0,5.0
C200706260804A,46.45 152.99,46.6,5.1
C200706262036A,5.64 125.16,81.3,5.1
C200706262223A,-10.49 108.15,10.0,5.8
C200706280012A,-24.28 -66.96,162.9,4.9
C200706280252A,-7.97 154.63,10.0,6.3
C200706280844A,-15.69 -74.89,27.2,5.5
C200706281239A,-15.70 -74.90,26.7,5.2
C200706281850A,-22.30 171.54,110.7,5.3
C200706281925A,-32.00 -71.34,68.8,5.5
C200706282237A,-5.85 103.86,27.4,5.1
C200706290117A,14.95 -93.00,79.8,5.0
C200706290202A,-15.77 -74.93,16.3,5.3
C200706291807A,-5.76 145.84,115.2,5.1
C200706291809A,39.27 20.26,10.0,5.4
C200706292221A,39.31 20.16,0.0,4.5
C200706292324A,25.43 96.58,52.7,4.9
C200707010307A,-35.52 -17.66,10.0,4.3
C200707010412A,43.66 144.73,130.4,5.5
B200707011021A,-22.26 -179.58,606.4,4.8
C200707011434A,-5.93 130.56,134.6,5.8
C200707012345A,-55.31 -28.07,21.4,5.2
C200707020054A,-17.58 -176.95,35.0,4.9
C200707020502A,-5.41 152.48,35.0,5.2
C200707021040A,-0.56 122.10,27.7,4.9
C200707030826A,0.71 -30.27,10.0,5.8
C200707031549A,-10.57 165.96,134.2,5.2
C200707031843A,-26.78 -176.40,45.6,4.8
C200707040101A,-65.19 179.32,10.0,4.7
C200707040123A,55.47 110.30,10.0,5.3
C200707040611A,32.08 55.90,12.0,4.7
C200707041533A,-27.12 -176.56,43.1,4.9
C200707041724A,-27.15 -176.51,36.3,5.2
C200707041734A,55.47 166.40,33.1,4.9
C200707042355A,38.80 15.20,279.0,4.9
C200707050547A,-59.57 -26.30,55.6,5.3
C200707051326A,-42.60 -19.66,10.0,5.4
C200707051634A,-27.09 -176.35,23.1,5.0
C200707060109A,16.35 -93.99,113.0,5.9
C200707061558A,-34.31 -178.50,6.5,5.1
C200707061740A,-16.42 -172.64,10.0,5.5
C200707061905A,-42.03 85.00,10.0,4.6
C200707071317A,26.05 125.60,60.0,4.6
C200707071502A,-26.69 -114.54,10.0,4.9
C200707072012A,6.15 125.39,74.3,5.1
C200707072244A,-15.17 -75.09,30.2,5.0
C200707072308A,-15.21 170.82,10.0,4.7
C200707072310A,6.12 126.54,35.1,4.9
C200707080728A,-59.13 -26.23,102.3,5.3
C200707080917A,53.74 -163.54,33.7,4.7
C200707081854A,46.84 155.48,10.0,5.5
C200707090210A,-10.45 164.39,35.0,4.8
C200707090650A,-26.26 -178.09,10.0,5.5
C200707091405A,18.20 119.45,30.9,5.4
C200707091558A,34.09 7.04,10.0,4.7
C200707100448A,52.44 -170.71,40.7,4.9
C200707101255A,-13.92 -111.79,10.0,4.8
C200707101840A,-13.53 167.14,196.0,4.8
C200707110302A,-4.79 152.51,59.0,5.3
C200707110651A,38.75 48.60,25.6,4.9
C200707111512A,-32.67 -70.28,93.8,5.0
C200707111921A,-5.16 152.99,55.8,5.0
C200707120523A,-7.93 -74.38,152.1,5.9
C200707122103A,-25.40 70.02,10.0,4.9
C200707131633A,-55.60 -128.52,10.0,5.1
C200707131946A,-35.03 -107.99,10.0,4.6
C200707132002A,1.11 126.31,35.0,5.0
C200707132154A,51.84 -176.28,35.0,5.7
C200707140328A,46.69 153.04,10.0,4.8
C200707140807A,52.46 -170.63,64.7,4.7
C200707141237A,-3.54 145.65,10.0,4.8
C200707150927A,-15.38 168.60,8.0,6.0
C200707151124A,-2.93 36.24,10.0,5.2
C200707151209A,-59.99 -26.10,10.7,4.9
C200707151229A,11.36 126.06,39.5,5.1
C200707151308A,52.48 -168.05,10.0,5.8
C200707151326A,52.36 -168.01,10.0,5.6
C200707151758A,-6.88 155.79,47.5,5.1
C200707152041A,46.70 152.48,73.4,5.1
C200707152042A,-2.88 36.16,10.0,5.3
C200707160113A,37.53 138.45,12.0,6.5
C200707160453A,1.20 -90.76,10.0,5.0
C200707160508A,1.24 -90.69,10.0,4.9
C200707160637A,37.50 138.47,15.1,5.7
C200707161417A,36.81 134.85,350.4,6.2
C200707162258A,7.18 -72.13,29.5,5.5
C200707170006A,-49.83 117.80,10.0,4.9
C200707170413A,24.55 -109.09,10.0,4.8
C200707170939A,-26.21 -177.74,10.0,5.7
C200707171314A,-7.35 103.22,30.0,5.1
C200707171410A,-2.73 36.36,8.0,5.7
C200707171827A,-2.78 36.19,10.0,5.0
C200707180007A,-26.30 -177.74,10.0,5.8
C200707181725A,-2.77 36.09,10.0,4.8
B200707181801A,30.74 138.29,390.6,4.9
C200707181937A,-5.95 104.54,30.0,5.1
C200707182351A,-26.08 -177.73,10.0,5.3
C200707190748A,-55.75 -124.75,10.0,0.0
C200707191510A,10.29 125.15,63.2,5.0
C200707191933A,-25.97 -177.47,10.0,4.8
C200707200205A,-0.55 121.90,44.1,4.9
C200707201006A,42.91 82.38,10.0,5.5
C200707201614A,17.56 -106.01,41.0,4.7
C200707201723A,-20.77 168.46,10.0,5.5
C200707202000A,-52.56 25.99,10.0,5.1
C200707211253A,5.00 97.46,30.0,5.1
C200707211327A,-8.13 -71.27,644.9,6.2
C200707211534A,-22.15 -65.78,289.5,5.8
C200707211858A,-1.59 -78.03,166.9,5.0
C200707212040A,-55.09 -129.42,10.0,5.1
C200707212244A,38.94 70.49,10.0,5.6
C200707220258A,20.16 122.01,17.4,5.1
C200707220934A,38.43 101.26,10.0,4.9
C200707221049A,-2.80 141.66,10.0,5.8
C200707221240A,-2.75 141.69,10.0,4.9
C200707221356A,2.62 128.23,72.5,5.0
C200707221420A,-2.78 141.72,10.0,5.4
C200707221542A,-2.80 141.76,13.3,5.6
C200707230008A,-4.47 149.85,571.7,5.1
C200707230600A,-4.11 -104.24,10.0,5.0
C200707230603A,-3.94 -104.03,10.0,4.8
C200707230848A,-21.50 170.86,60.4,5.1
C200707231340A,23.67 121.63,40.6,5.6
C200707232230A,14.38 -90.95,113.0,5.3
C200707241008A,27.64 56.14,14.0,4.6
C200707241451A,2.27 98.00,62.9,5.3
C200707241833A,-56.35 -142.50,10.0,4.6
C200707241933A,-2.92 141.49,19.3,5.2
C200707242152A,37.48 138.54,47.5,4.8
B200707250103A,-25.77 179.94,482.2,4.8
C200707250141A,-15.82 167.82,199.7,5.1
C200707250621A,36.08 70.36,125.5,4.7
C200707251504A,-5.39 151.56,73.0,5.1
C200707251938A,44.80 -28.19,10.0,4.7
B200707252043A,-21.66 -178.53,445.8,5.1
C200707252337A,7.16 92.52,15.0,5.5
C200707260540A,2.87 127.46,25.0,6.4
B200707261352A,-20.54 -178.46,567.0,5.0
B200707261647A,-20.80 -178.87,570.9,4.8
C200707261812A,-62.69 155.71,10.0,5.2
C200707261854A,-2.68 36.01,10.0,4.9
C200707270022A,4.65 -82.51,10.0,4.6
C200707270137A,44.43 -129.59,10.0,4.6
C200707270145A,44.46 -129.67,10.0,4.7
C200707270351A,-14.66 -175.48,10.0,5.0
C200707271446A,-21.46 170.94,10.0,6.0
C200707272322A,44.40 -129.76,10.0,5.0
C200707280020A,44.54 -129.76,10.0,4.7
C200707280030A,44.61 -129.78,10.0,4.8
B200707280853A,-15.90 -175.29,312.7,5.2
C200707280901A,2.97 127.24,46.0,5.1
C200707281144B,-2.75 141.51,10.0,5.0
C200707281345A,18.05 -100.84,48.6,5.1
C200707281411A,-11.02 -77.96,50.7,5.0
C200707281523A,-26.59 -114.76,10.0,5.4
C200707281532A,-49.14 68.98,10.0,5.3
C200707281613A,-54.13 7.88,10.0,5.1
C200707281746A,-54.16 7.91,10.0,4.9
C200707281911A,19.72 -109.19,10.0,4.5
B200707282202A,-16.86 -177.31,390.0,4.7
C200707290243A,20.04 146.15,49.6,4.8
C200707290454A,53.64 169.70,25.7,6.0
C200707291724A,-17.15 167.15,48.2,5.1
C200707292242A,-62.35 158.73,10.0,4.8
C200707300606A,-35.52 -103.85,10.0,4.8
C200707302242A,19.31 95.61,14.2,6.0
C200707310242A,-56.06 -27.73,104.0,5.9
C200707310247A,39.11 71.42,11.2,5.0
